32  4
  0    0    0.00000000000000000000000000000000000000000000000000000000000000e+00
  0    2    0.00000000000000000000000000000000000000000000000000000000000000e+00
  0    4    5.78217177209855818537002833921006446462678583332145893930321811e-02
  0    6    6.68551386365673016145124506648283896878507668086947183952945780e-02
  0    8    1.61059149852207685688535759730604120156220405818947874569939660e-01
  0   10   -1.18161602683368082448820606830985247403621346566462698826781623e+00
  0   12   -2.72992155790614499011370117173866822514597973580775188424990963e+01
  0   14   -2.67020150050981383217916248111591001317164090882427100968505191e+02
  0   16   -5.72239334246471906134348882185162529498633864739981665758481440e+02
  0   18    2.91991104387115243431079293468746038332918520699772620892358948e+04
  0   20   -9.13773334379007238051310602532333808013065811604923157418916829e+05
  0   22   -4.35723106893552771371318459876364935175693505982544618996727963e+07
  0   24    2.84344712682903385895140890954018525084830467192915855497296854e+09
  0   26   -3.06358175617554474474598679910552145277261816442384854928821453e+10
  0   28    1.59784463085329815815627797005089386506907597609805589911200035e+12
  0   30   -7.24042799534941378605800628314493125871726532931481459272797101e+12
  0   32    2.11127070256260137820798015437415475631153788325069917913206365e+15
  2    2   -2.89108588604927909268501416960503223231339291666072946965160887e-02
  2    4   -3.34275693182836508072562253324141948439253834043473591976467785e-02
  2    6   -8.05295749261038428442678798653020600781102029094739372847725995e-02
  2    8    5.90808013416840412244103034154926237018106732832313494119067777e-01
  2   10    1.36496077895307249505685058586933411257298986790387594362424548e+01
  2   12    1.33510075025490691608958124055795500658582045441213549680987616e+02
  2   14    2.86119667123235953067174441092581264749316932369992581744362041e+02
  2   16   -1.45995552193557621715539646734373019166459260350173807558237014e+04
  2   18    4.56886667189503619025655301266166904006532905857851797873250713e+05
  2   20    2.17861553446776385685659229938182467587846754823421846935889528e+07
  2   22   -1.42172356341451692947570445477009262542414914205750837417635013e+09
  2   24    1.53179087808777237237299339955276072638731471865812457735516084e+10
  2   26   -7.98922315426649079078138985025446932480859668017958310086961559e+11
  2   28    3.62021399767470689302900314157246588330879717703098617791988134e+12
  2   30   -1.05563535128130068910399007718707484924977593154094717309375070e+15
  4    4    8.05295749261038428442678798653020600781102029094739372847775779e-02
  4    6   -1.18161602683368082448820606830985247403621346566462698824793120e-01
  4    8   -1.42818813393717033910398373922440481113658025373877956832061399e+01
  4   10   -5.72186035823531535466963388810552145679637337605200926767736379e+01
  4   12   -2.42962888557071408845555618793450908160824467098243213079323640e+02
  4   14    7.05366690552222961317511220753041823678108396570966900996906008e+03
  4   16   -1.11676889674009191910735591462708107516683089615925356608679922e+05
  4   18   -1.19241441876714895846772725346279305813229483856906348061017018e+07
  4   20    1.22424097119279958424431567649742241644686854211158293008546680e+09
  4   22   -8.82858717883876872774260416155274119098102900639303747636756202e+09
  4   24    9.30534982951125742952665556103150038662271180586266990420921217e+11
  4   26   -4.81051013914504969386776098574022066577158565638441678652531649e+12
  4   28    9.80955622179589060037451897318595388886336714728451329856476999e+14
  6    6    1.45980181142921926112755031590194016041837544665623138077281122e+01
  6    8    1.90728678607843845155654462936850715226545779201733642673667556e+01
  6   10    2.21384499273989136734746207643885729866578234462368326232675215e+02
  6   12   -3.28072274860546333398568597457697639684866293105635301780611185e+03
  6   14   -6.09279990837380216467242634390212907282418185050530887756219249e+04
  6   16    6.99313860916841509273294730503277249259208483216981625647743173e+06
  6   18   -1.12549967508194091162862128736108731195822820612663330578551302e+09
  6   20    5.58392637781929122974893924456530815453514330428578781066050626e+09
  6   22   -9.96341316713364074889928841642001591752245282363381164943524467e+11
  6   24    5.40565820988022109428713990782409805914575799333262347206469584e+12
  6   26   -9.43615757628733245504182807384355644590140621414878409211838852e+14
  8    8   -2.17068821417372682312584325413972694207728987935193429772944738e+02
  8   10    8.67032012699946246109661670111069621516223965502204360693566940e+02
  8   12    1.34901522837058256028492772682619604261781064842592362520808569e+05
  8   14   -3.67861040554087730900918745996946977635669826425015931775347714e+06
  8   16    1.08508329115933603286361667804302122718044977590292809943068535e+09
  8   18   -3.46952305876462939868121043259144021770262840223008547599835143e+09
  8   20    1.02656090138625614498226408211395347256069044467133673487413738e+12
  8   22   -4.80671108824978738281851116197276457506316845477166641372572904e+12
  8   24    1.01491459295456138027951661748263076118322474957334346315280750e+15
 10   10   -1.59559364088165000822415609097152375439627480288452048348942025e+05
 10   12    1.17232088935110787939571030717209474636905018859369258022805065e+06
 10   14   -1.07382936333085805102395695863408965225810229759636016875499329e+09
 10   16    1.92024848069237540107644967312435483067680758965684943648819758e+09
 10   18   -1.03898711151447508415213530005245551722833830472941962032446034e+12
 10   20    3.61071637043655111540587858215382565233870102958401347272447971e+12
 10   22   -1.14053277821873148970915187759716330794550949872425257127230771e+15
 12   12    1.07317231656067132979629492030299533584215780003483243734075049e+09
 12   14   -6.13171934469724760670103793303033393568140947423283440364323962e+08
 12   16    1.04333425807785843425902396163784789111408273167905831481511037e+12
 12   18   -2.18880124682004941854513120819382708177397468556263234767614024e+12
 12   20    1.25864789746771716414168068993214811379552789929021900119384149e+15
 14   14   -1.04445949656632496623267079996030067689736787399984933089642823e+12
 14   16    7.26529312590050855484213560006041758776658267385537808657548167e+11
 14   18   -1.33834874272475519875139910558968259317782343909894717625253411e+15
 16   16    1.36638765342837564861300543218495135228402206663012042112560511e+15
