32  2
  0    0    0.00000000000000000000000000000000000000000000000000000000000000e+00
  0    2    0.00000000000000000000000000000000000000000000000000000000000000e+00
  0    4    1.86930487188866820620048187991885555736127008635513474986797939e-01
  0    6   -3.67079091260678355930672297099165934319215745358927221329021291e+00
  0    8   -1.22071239479020810578840515172382944095347671987406113207914796e+02
  0   10   -1.48776137951390876892177412725719874928004122974883715023313635e+03
  0   12    7.27506465165596721719964051649346904278011742716503840938349403e+04
  0   14   -9.96348780076875422628602071359779243085128363025664867746215755e+05
  0   16    9.81505942689321161657038507697746506190544326097217223133089673e+07
  0   18   -6.77527941299647028722484240129907143722130683532734253422665138e+08
  0   20   -1.96407115278245851764098851805780744518818343505128192914313902e+11
  0   22   -2.07947504064923524126543310482661142938337809632526348041949766e+13
  0   24    8.84294741637808787332147991855634016485468782538331742203907665e+14
  0   26   -2.64206310039690484041143251702507327278560204573322848449865472e+17
  0   28    9.07406884890412301042946651865072411673715828836057621385922563e+19
  0   30   -8.01239921187190189815300044444106029071106515991950066970866948e+18
  0   32    4.52613772566679141698026826095377633757941148063770789679274187e+22
  2    2   -9.34652435944334103100240939959427778680635043177567374933989708e-02
  2    4    1.83539545630339177965336148549582967159607872679463610664510696e+00
  2    6    6.10356197395104052894202575861914720476738359937030566039575975e+01
  2    8    7.43880689756954384460887063628599374640020614874418575116553216e+02
  2   10   -3.63753232582798360859982025824673452139005871358251920469024696e+04
  2   12    4.98174390038437711314301035679889621542564181512832433872306570e+05
  2   14   -4.90752971344660580828519253848873253095272163048608611549046580e+07
  2   16    3.38763970649823514361242120064953571861065341766367097961215103e+08
  2   18    9.82035576391229258820494259028903722594091717525641518471462144e+10
  2   20    1.03973752032461762063271655241330571469168904816265006170904684e+13
  2   22   -4.42147370818904393666073995927817008242734391265971964076968270e+14
  2   24    1.32103155019845242020571625851253663639280102296717788721098568e+17
  2   26   -4.53703442445206150521473325932536205836857913881245610653098785e+19
  2   28    4.00619960593595094907650022222053014535578653012425250100451104e+18
  2   30   -2.26306886283339570849013413047688816878945284971955404436139659e+22
  4    4   -6.10356197395104052894202575861914720476738359937030566039575975e+01
  4    6   -1.48776137951390876892177412725719874928004122974883715023311676e+02
  4    8    3.97607375761313039522018489792074851907768422627001473165789455e+04
  4   10   -2.13503310016473304848986158148524123518241792076928185945231457e+05
  4   12    3.93952933221640183928526777253335193214191557238654171915506281e+07
  4   14   -4.04176930702114079299603411035143496090715945471307800579592855e+08
  4   16   -1.62983233725661224101861036757886332665664574966357092936414658e+11
  4   18   -8.01956253660498983992763332688714416785660703397585797579874312e+12
  4   20    4.35693831217300087153047175301245544185632927879097760710999872e+14
  4   22   -7.42120501272858378886215790628741865642466521267945827748769063e+16
  4   24    4.29974238066539353590703640809640911444498311813826866042882834e+19
  4   26    3.68070386224683933890087121229693056263812152372335592898840349e+20
  4   28   -2.61836447203583312046346588366898314000125257224166016187619298e+23
  6    6   -4.14534447350570378853036721775775551792149698261376249514161580e+04
  6    8    7.11677700054911016163287193828413745060805973589760619817848061e+04
  6   10   -3.45552914160129985478530538955566163273651254333676952100741123e+07
  6   12    4.36883410728259361768784056520238458205541247323778151348749956e+08
  6   14    1.95373071768930373211766842185384312868792276573253563466059502e+11
  6   16    6.83065620328439665672786722826418767832646531015053146016953043e+12
  6   18   -4.32467061416497933896533764987959812157082196185624647023894263e+14
  6   20    4.52664976810061358226465556686844480267299270420063678069876578e+16
  6   22   -4.18109635877205955125318798248193264248318510772800948667373202e+19
  6   24   -5.54108679139993876309668931955649849468396119680787416786527442e+20
  6   26    4.04070015119541946611970553202731911844135164199323291243474507e+23
  8    8    3.35872910347827945788531291296012357285543193752681508136986680e+07
  8   10   -1.91908101744417623967933259292258619533064149117686400732656217e+08
  8   12   -2.09254430930331437116012187368597732955847005833352050858718859e+11
  8   14   -4.47254066693867811027705507457856559652325964675332181738155976e+12
  8   16    4.29793736243357856438502915573848918981088662822495794851494569e+14
  8   18   -2.72943872254064267596886562878333796425572656015000052082600267e+16
  8   20    4.00223894193451200006299718841578097184505066836984805101811420e+19
  8   22    5.30687205674355196129778614836644942365439065444369814734788170e+20
  8   24   -5.25463591673187592482229647960835058880049205199068278902350875e+23
 10   10    2.13881550650798458417427302429668872984865248920051546642988837e+11
 10   12    1.52982052908039688220071989336161071858352201357017007373010453e+12
 10   14   -4.27397133384048816879713346609325445231373728624538109935730313e+14
 10   16    1.48089977651467141982393189136516463350566359831432582503868345e+16
 10   18   -3.79327582762485766560463521012379170186874801453445223386090872e+19
 10   20   -4.02535849018242204650152233795159185108711500349014453448422836e+20
 10   22    6.36437172545676744004806307680072980511915313486546623255934975e+23
 12   12    4.26409549632035091054409428545899302113821413849009279152903146e+14
 12   14   -4.67506016003271442315079382804248520327259143142162142348192512e+15
 12   16    3.64033651826428481837167475635038400477298114320028234451159581e+19
 12   18    2.39988297352725506113715940366103669607807325293996116421739276e+20
 12   20   -7.22402641039971920084880477546950084319484862295862381034242588e+23
 14   14   -3.58648576506338759361090218146776746666710205285628993776663368e+19
 14   16   -7.82113947683404026419328103169339418175234907220928649778312373e+19
 14   18    7.76065938807554380175042130154718574092633538258790600097274761e+23
 16   16   -7.94301040841916092612115539471915108598450921359270438149567310e+23
