32  8
  0    0    0.00000000000000000000000000000000000000000000000000000000000000e+00
  0    2    0.00000000000000000000000000000000000000000000000000000000000000e+00
  0    4    6.68353794438720509173879949733979512590117546791078043921615479e-03
  0    6    1.12815332699788640788149093435192012653422505742564029190550890e-03
  0    8    2.42052969715934949994673914526279021498328526111819789612906625e-03
  0   10   -3.56871364894090560308699778794636119108497169532583144357532411e-04
  0   12    4.55307421636086187191843886249821997507348625769363403843731282e-03
  0   14    7.43136173580951682789597708059702135568104288907360700183284884e-03
  0   16   -7.05049593305750940337347801025871181295462979593211400708969490e-02
  0   18   -1.83184880566687548308760577475591704449183496531066930143781347e-01
  0   20   -1.78174190133208611763968346086470100245237195198912364549868723e+00
  0   22   -5.58734462825437845442616757684426957298748935653729725677427273e+00
  0   24    9.07990436485239225836400985709580576190177756748723547185587817e+01
  0   26    5.57524865321382346869746218358169711704140829757543866408307395e+01
  0   28   -4.78707650348020438640307686267959251702416490677607626986002982e+03
  0   30   -1.46938355571383884247433885407422135645130460746097292030621400e+05
  0   32   -3.95439786350411532500997696568142196658851573903989979615969733e+06
  2    2   -3.34176897219360254586939974866989756295058773395539021960807347e-03
  2    4   -5.64076663498943203940745467175960063267112528712820145952258555e-04
  2    6   -1.21026484857967474997336957263139510749164263055909894785625658e-03
  2    8    1.78435682447045280154349889397318059554248584766291557318205722e-04
  2   10   -2.27653710818043093595921943124910998753674312884680202631206236e-03
  2   12   -3.71568086790475841394798854029851067784052144453760024059196704e-03
  2   14    3.52524796652875470168673900512935590647731489814152400676240009e-02
  2   16    9.15924402833437741543802887377958522245917195143495659626833493e-02
  2   18    8.90870950666043058819841730432350501226241365162751766803856550e-01
  2   20    2.79367231412718922721308378842213478667695959557864111059444618e+00
  2   22   -4.53995218242619612918200492854790256156019399793415986511665572e+01
  2   24   -2.78762432660691173434873109178984292206767128516251121153649427e+01
  2   26    2.39353825174010219320153843139347457850102237532360596520907881e+03
  2   28    7.34691777856919421237169429576612323287758334325653871172203399e+04
  2   30    1.97719893175205766250499101174670399968954752776032546864991984e+06
  4    4    1.21026484857967474997336957263139510749164263055909894784381055e-03
  4    6   -3.56871364894090560308699778794636119108497169532583124701516355e-05
  4    8    3.18162163342502470244535226312681990104752760150346891096056033e-03
  4   10    1.59243465767346789169199508869936171907450919051615561476657119e-03
  4   12   -3.11462059061792625881869774025360876355286545935776173754685028e-02
  4   14   -5.61603636553184391993570240155224350989215088389954806214270874e-02
  4   16   -8.74329922870807964036540539303950196796247866927388971947403857e-01
  4   18   -1.54237192555337072443670651246838966109358400549291940178498877e+00
  4   20    3.96085117951261581898368192234108897085518868374427348649822867e+01
  4   22    8.18411316528597662262299214305923265438682424920976179688884062e+01
  4   24   -2.82973757442243352746703750060414186027014987933476716404441481e+03
  4   26   -4.79985085796331630151076154527936475168558487185919037218111593e+04
  4   28   -1.60377193603151144053191140914871544276530705798426807408976823e+06
  6    6   -3.63416389604732158568841867906567485780291983783180125038727923e-03
  6    8   -5.30811552557822630563998362899787239691503063505346566283390046e-04
  6   10    2.90930690266251203738467710781573519209064073994636733245797258e-02
  6   12    3.84443253413057717218453916543857265360864029604135035510313435e-02
  6   14    8.66059408973190416644889943739750044581251103241814213220505510e-01
  6   16    9.16721731266461473048517874491517098296701112193537794111639259e-01
  6   18   -3.67130067805582566388452041923768217190149386535368406808045632e+01
  6   20   -1.08823575846255090667601226686939101817413051653130625594622207e+02
  6   22    3.04783723576359919459978703521020715553536464438431199006114418e+03
  6   24    3.52631739766037734608029517025026332114414286483001247471589036e+04
  6   26    1.41705843817123832954537162196419769989482498257224917384788369e+06
  8    8   -2.86824416507142919309787298132816047779819579607225291239055680e-02
  8   10   -1.39452768157006639554320775145743530064891576167311889008488094e-02
  8   12   -8.62514903017068610619896831355092836489109656189405506955121762e-01
  8   14   -4.87254492873737571788194000287573113892653860977689369919740297e-01
  8   16    3.58980883274899084544323385744169569657023506432907889588349520e+01
  8   18    9.60064420351197554310199287100251913160456983589927499455405346e+01
  8   20   -3.09948390215851915158532761854368401246741426241917492469688815e+03
  8   22   -2.55686785774991899163952317678458292050485106194183364001466847e+04
  8   24   -1.31565537076383054971085074711185600137827170101035618566032745e+06
 10   10    8.61333401031694675278232460560207100458395826317122320244554336e-01
 10   12    1.55878732428106345591802507970093418684487155806479214624565333e-01
 10   14   -3.61234631551713369533088476629941938295386988547586457418808016e+01
 10   16   -6.32895192217190903554623291164809292377092301307469545199743999e+01
 10   18    3.06790407108031625349726372624089948277149649705130587510656280e+03
 10   20    1.73946027803570093769359837410926333791201134330621383496133745e+04
 10   22    1.25690751858285543545233932870104192995594991175552158789964431e+06
 12   12    3.63686656928562029790115479447468812879285959461082370677419373e+01
 12   14    2.20441154073475696346291716872379454944509399516192195568265064e+01
 12   16   -3.02571776518384202632713326175440921000626230312504022847273943e+03
 12   18   -1.00816942419492096090267470067826613928821828368002288807025989e+04
 12   20   -1.22308571217989971385228067430488287308101103774676383431924012e+06
 14   14    3.00923499579652223307070517681049380196936828206959738044796456e+03
 14   16    3.30032679066177949596829125719258041963659436874948027491343545e+03
 14   18    1.20532536683075674845189643772466564780884059843577871718752316e+06
 16   16   -1.19982737479648083791171018487412029518249864254048714010336061e+06
