32  7
  0    0    0.00000000000000000000000000000000000000000000000000000000000000e+00
  0    2    0.00000000000000000000000000000000000000000000000000000000000000e+00
  0    4    5.73803502975888166525403170525612221078465111411127109384751328e-03
  0    6    8.72063203406287884996882910391372787096660248225061387231097221e-04
  0    8    1.68360259774201100561957372252745298713123906758541370579082407e-02
  0   10   -1.62868013986429980187469455097900063281122173947341153287624967e-03
  0   12   -1.33688256864068881735381911626543543795311188952220964777991541e-02
  0   14   -8.19943270681857638172156113503565846542123682454833371603329801e-02
  0   16   -2.86236379353385721295007529906336187598093882470928629927398004e-01
  0   18   -1.14836578722515956165459924136534107618930835048661842374122079e-01
  0   20   -2.24427087236739746713991137883408713567539292039698154641268963e+01
  0   22   -1.70526006697529034449469736762532815494960542784125125451265049e+01
  0   24    4.19186370878932635606310107746453071655214580102669127360831042e+02
  0   26   -9.60174057638313777185378979506946407261590348419617549681222194e+02
  0   28   -7.42341023806087878138312900044986572090099605203131781042916539e+05
  0   30   -8.95646493807283952725624518946915696800172957208751243197734153e+06
  0   32    2.60436722558007098870209167218437830827857184117958977194216149e+08
  2    2   -2.86901751487944083262701585262806110539232555705563554692374935e-03
  2    4   -4.36031601703143942498441455195686393548330124112530693615072161e-04
  2    6   -8.41801298871005502809786861263726493565619533792706852876186809e-03
  2    8    8.14340069932149900937347275489500316405610869736705751343578979e-04
  2   10    6.68441284320344408676909558132717718976555944761106327258932402e-03
  2   12    4.09971635340928819086078056751782923271061841227408679049166902e-02
  2   14    1.43118189676692860647503764953168093799046941237206409429103802e-01
  2   16    5.74182893612579780827299620682670538094653887743203657855841891e-02
  2   18    1.12213543618369873356995568941704356783770199914596317151890148e+01
  2   20    8.52630033487645172247348683812664077493124222747466140239824493e+00
  2   22   -2.09593185439466317803155053873226532633700425777890785018991334e+02
  2   24    4.80087028819156888592689489753483259995324768162091592115969043e+02
  2   26    3.71170511903043939069156450022546964365062816647806298799900533e+05
  2   28    4.47823246903641976362812259498852864849166794954817507026613258e+06
  2   30   -1.30218361279003549435104581080312922491111927282581638443504305e+08
  4    4    8.41801298871005502809786861263726493565619533792706852874444365e-03
  4    6   -1.62868013986429980187469455097900063281122173947341151130354491e-04
  4    8   -7.39271236427706954227379148953557883142354091158324592174891157e-03
  4   10   -1.75702129431826636751176310036478395687597931954603296248807328e-02
  4   12   -1.85452832080379804149686246254059594131386122114588149591044282e-01
  4   14   -8.18980117671757394606402975697641416088070486537015659135167041e-03
  4   16   -7.21426537272851542977121542312292690728596554019161320429734700e+00
  4   18   -1.10391507840302309324895731059433985707898288717835671957246241e+01
  4   20    2.59598749736793985594206030203020721192360890868725210020287968e+02
  4   22    2.63549172020962545522663760639575765455826155533642799223436445e+02
  4   24   -3.37023798432890348529254419796370861436413421686289857073127849e+05
  4   26   -2.64174878798041275268390125809194076908180123019547748213565927e+06
  4   28    1.04677489924370336097398303719689689362014244539683383027681553e+08
  6    6    7.74686212481388227002613944363977965225253164356933805354837672e-03
  6    8    5.85673764772755455837254366788261318958659773182014879568251900e-03
  6   10    2.06620153282223275900777486904505344297555712553085717804504603e-01
  6   12   -1.64244429155526281222689363986689056634116376291544306505083185e-02
  6   14    5.21072087817427947680704468759917252174043829874167914276355089e+00
  6   16    1.22955760086071205374976162398517774687139272044572926323331180e+01
  6   18   -2.84601531885457819489731518367917815435679340271895010950974377e+02
  6   20   -6.35367272441022262580340385836105104793397084565614614149554867e+02
  6   22    3.19950441697813553259303404683283541626565671715794962228993367e+05
  6   24    1.72350694745240924721179058964578960750052460213847048103014668e+06
  6   26   -9.19070542470537294285451650252635963377523233297043185557726271e+07
  8    8   -2.10853617522591970250995735034594494330789630640860332677138890e-01
  8   10    1.05553675484182980621628250502360052592181792957051310540494103e-02
  8   12   -4.35205895193674978267954294380327778507806950496429672607255035e+00
  8   14   -8.87423181801754209704574298751084584738853413208344756062908511e+00
  8   16    2.91073052372486572025132813536928155470761177523810260920063535e+02
  8   18    6.27965390556784947303039108426544811771410275002194403444507150e+02
  8   20   -3.08288629270874689401539910888767944184024587747795117359157099e+05
  8   22   -1.15021715096120923723712654487475999444052829081534431044828743e+06
  8   24    8.47982740833308805641589610666817485921960895831672233642858937e+07
 10   10    4.06583830985757321797037569587131287285727989363493680731864105e+00
 10   12    3.11400291984472963386391154204525896643785812875996756221987989e+00
 10   14   -2.88278942028697783880472012207995118400761365824837927347990509e+02
 10   16   -4.30953517520399115858248879713939693880153254983198958536999000e+02
 10   18    2.99332588998004791249870177753538240757595706434387622453393761e+05
 10   20    7.49403376488410975011185811941377658689988907915170762648007918e+05
 10   22   -8.05203216764049106020062244757465840583719209213915206448965427e+07
 12   12    2.85757804619814368864179940710174762927188631398970471573217263e+02
 12   14    1.52680219704521063198820529014315365770117057874256180122376727e+02
 12   16   -2.93746445087597035739577639061538359836347876635252739612057678e+05
 12   18   -4.28208974196594634108466976678757783250700078763282294508180951e+05
 12   20    7.79708302236732532939848351302069524777954525962032396272940927e+07
 14   14    2.91862259643848011338304011704740268450592548423900852407751450e+05
 14   16    1.40205619167050301316219332003464818947314143762269766528040811e+05
 14   18   -7.65986163238346255160437329689225556010018322398409423447402788e+07
 16   16    7.61674585191884773578753208228343730972518867392462057071763167e+07
