32  16
  0    0    0.00000000000000000000000000000000000000000000000000000000000000e+00
  0    2    0.00000000000000000000000000000000000000000000000000000000000000e+00
  0    4    4.08660611354474113714441730225919987350590446535954266193719523e-04
  0    6    3.71374266054129952905379238878206401133730025646480977849166692e-05
  0    8    8.13873398680614115813186430901590352301019126190223512806706271e-06
  0   10    2.26150814361171628018614658823530245906110966815853777913430288e-06
  0   12    1.55634907973051946436741550690335480088509012265263907778875328e-06
  0   14    5.47256660611651897673943072760868365526624212437818876694319583e-07
  0   16    1.17752342935643737791327422736294666336022563876527584941862973e-06
  0   18   -7.86357244937409899832852804454003797694793521843731301441173481e-09
  0   20    2.83057801622834469567759735784717342827687821622684002935152354e-08
  0   22   -2.61616848854497102998948732526081842687898923488670918155580619e-06
  0   24   -1.15594813256278221931249952592888907186573782192312992804217092e-06
  0   26   -8.15622282926988657026142984745594562617351162192005341139987397e-06
  0   28   -3.93002163137348094227166795638578336201847910571256022662782498e-05
  0   30   -5.56425145713697764215306768865978136589881170022807812268448332e-05
  0   32    1.22127153434154462945154386710628015769768898828029346503853958e-05
  2    2   -2.04330305677237056857220865112959993675295223267977133096846999e-04
  2    4   -1.85687133027064976452689619439103200566865012823240488917269480e-05
  2    6   -4.06936699340307057906593215450795176150509563095111735529026263e-06
  2    8   -1.13075407180585814009307329411765122953055483407928321245911496e-06
  2   10   -7.78174539865259732183707753451677400442545061311652897523726830e-07
  2   12   -2.73628330305825948836971536380434182763312107014996583442979784e-07
  2   14   -5.88761714678218688956637113681473331680111058030693973952384057e-07
  2   16    3.93178622468704949916426402227001895972263136252097392793390327e-09
  2   18   -1.41528900811417234783879867892358117508805885382700959403078327e-08
  2   20    1.30808424427248551499474366263059242758858651743649109199880314e-06
  2   22    5.77974066281391109656249766158351945479571127695807789081125908e-07
  2   24    4.07811141463494328513072498009254061060544035257939363622310572e-06
  2   26    1.96501081568674047114120181020683200089332161598618633107977555e-05
  2   28    2.78212572856848884647155028871093796908643579640363450670484776e-05
  2   30   -6.10635767170519424126491751040796266332394636150004280095160425e-06
  4    4    4.06936699340307057906593215450795176150509563095111730270578353e-06
  4    6    2.26150814361171628018614658823530245906110966815856009362248623e-07
  4    8    7.60464592204206539675030503965884184128795763280846921774801883e-07
  4   10    1.17269284416782549501559229877328935469990903034346088449356452e-07
  4   12    4.33499208412724777145026865725108637996649231674973297725131591e-07
  4   14   -4.37135891566956753382157871680956887554936668400361752176830187e-09
  4   16   -1.05895245995803823987334042922426635199444468181979960079587707e-07
  4   18   -7.97307243480310219577863160904459945225661130872811510881934599e-07
  4   20   -4.13998933872999033038448541086383395558343476735798565814380660e-07
  4   22   -2.56698861653021722782911261447949673304620341014907129239094015e-06
  4   24   -1.73873535623132479584186495577414409202123399195611396131171891e-05
  4   26   -1.08135967552395735821225902128535381169766129297202882258851174e-05
  4   28    1.49267398032106300713297295926177016987794868018319402805382801e-05
  6    6   -7.51609618373679943420691879222987575971921114262981173114919752e-07
  6    8   -3.90897614722608498338530766257763118233303009664818714539060682e-08
  6   10   -3.55867955279977821239221741746926291154918524514025623260921715e-07
  6   12    4.59114526116082655115023606407934383292173870339282295185237212e-09
  6   14    1.65919314034276597720195057778257858659820150295755563421697234e-07
  6   16    5.41918743084222571869422910041388508965560095338250538511256851e-07
  6   18    3.32011367668802994729547928586411371527035617593489746113791342e-07
  6   20    1.81142721747785419917830660506090709846475205958960245694575045e-06
  6   22    1.62559762650361695819226969404611997337594103814166333806959452e-05
  6   24    2.30976649001691614296891196413783096708811726136193339205997591e-06
  6   26   -1.93369308689633338718856644328558004055860767161507591019829755e-05
  8    8    3.40341704653428430058060716951289821786572273575742579489160779e-07
  8   10   -1.99903173271053409582562364850111520806474097859328652877709115e-09
  8   12   -1.91643914622193500748564064145042668737772049892799792493889630e-07
  8   14   -3.15788578417224787009975906789314325052479661640899728829711718e-07
  8   16   -2.56469847142759666045520534272318555513194743250087669628375060e-07
  8   18   -1.21897809127690137493859432444952250264806907214287361716057154e-06
  8   20   -1.59093907726381113674264244575063169366775954099180073304569452e-05
  8   22    1.04336146510008141571331073565938120665916986218630999813644357e-06
  8   24    2.70667907750029893598909575146315406706543062336531128841965455e-05
 10   10    2.00218781484832468424687066267304272085499443709794694327188748e-07
 10   12    1.04287581614771933575025527342738230238998730169921248893550169e-07
 10   14    1.84151349455792692173929749052129124036884047293370114257846423e-07
 10   16    7.08085101501653652904428916931305920947472996871195183376361553e-07
 10   18    1.59552011826795632339300248744295228747496187244052427240251829e-05
 10   20   -1.82113826516424903407330259995092068946469752667095187435894083e-06
 10   22   -3.64564851011861204161813739065003563408428080331414667183964617e-05
 12   12   -1.53618139424103468345024642399738323179128613994367654001671219e-07
 12   14   -2.32144741623136688958355026013535883877900624978257082659792995e-07
 12   16   -1.60822559296634866756749263611146431544379173804086715105582803e-05
 12   18    1.41136243372204284301393427930768676355173801842102683021246265e-06
 12   20    4.45299633978121097401123132261355533980513627347248319099382030e-05
 14   14    1.61349792308413624397818457889245990477984444164844909118308036e-05
 14   16   -5.07933232546690907979781778870719975833362645283117703049968255e-07
 14   18   -4.97992004400306486666377589766822835317318148280364286002719343e-05
 16   16    5.16264711314773191975600045084968725087156547233875413622714023e-05
